"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"BCC","Boise Cascade, L.L.C.","33.45","1289089978.65","n/a","United States","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/bcc",
"CDE","Coeur Mining, Inc.","9.08","1647364787.2","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cde",
"HL","Hecla Mining Company","5.13","2046965972.04","n/a","United States","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","53.5","0","n/a","United States","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl^b",
"IDA","IDACORP, Inc.","87.75","4422036996","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ida",
