"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"AFAM","Almost Family Inc","47.2","659102263.2","n/a","United States","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/afam",
"CHDN","Churchill Downs, Incorporated","201.75","3108613227","n/a","United States","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/chdn",
"CZFC","Citizens First Corporation","23.75","60001453.75","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc",
"CTBI","Community Trust Bancorp, Inc.","44.2","781210248","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"FFKT","Farmers Capital Bank Corporation","40.3","302812749.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"HFBC","HopFed Bancorp, Inc.","13.88","93241162.44","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hfbc",
"IDSA","Industrial Services of America, Inc.","1.72","13900683.96","n/a","United States","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/idsa",
"KFFB","Kentucky First Federal Bancorp","9.45","79800666.75","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"PZZA","Papa John&#39;s International, Inc.","72.96","2656984174.08","n/a","United States","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"PBSK","Poage Bankshares, Inc.","18.25","64275751.75","n/a","United States","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbsk",
"PBIB","Porter Bancorp, Inc.","11.63","72802218.32","n/a","United States","2006","Finance","Major Banks","http://www.nasdaq.com/symbol/pbib",
"METC","Ramaco Resources, Inc.","6.81","269058407.91","n/a","United States","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/metc",
"RBCAA","Republic Bancorp, Inc.","37.9","790532488.3","n/a","United States","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"SYBT","Stock Yards Bancorp, Inc.","36.65","830486361.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt",
"SYPR","Sypris Solutions, Inc.","1.47","31499273.19","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"TXRH","Texas Roadhouse, Inc.","48.12","3418041169.44","n/a","United States","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
