"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"BXS","BancorpSouth, Inc.","30.7","2794627539.1","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs",
"CPE","Callon Petroleum Company","11.07","2234235904.65","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cpe",
"CPE^A","Callon Petroleum Company","51.6","0","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cpe^a",
"EGP","EastGroup Properties, Inc.","89.2","3060147114.4","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp",
