"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ANCX","Access National Corporation","27.22","556560208.36","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ancx",
"ALRM","Alarm.com Holdings, Inc.","44.75","2090190428.5","n/a","United States","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/alrm",
"AMNB","American National Bankshares, Inc.","39.4","340530772.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amnb",
"AMWD","American Woodmark Corporation","92.65","1505554161.5","n/a","United States","1986","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/amwd",
"APPN","Appian Corporation","22.84","1373089638.4","n/a","United States","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/appn",
"BOTJ","Bank of the James Financial Group, Inc.","14.24","62348928.64","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"BSET","Bassett Furniture Industries, Incorporated","37","396809682","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"CFFI","C&F Financial Corporation","53","184822819","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cffi",
"ESXB","Community Bankers Trust Corporation.","8.9","196131266.9","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb",
"CHCI","Comstock Holding Companies, Inc.","1.8001","6224238.1718","n/a","United States","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci",
"DFFN","Diffusion Pharmaceuticals Inc.","1.675","24163059.225","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dffn",
"DLTR","Dollar Tree, Inc.","84.62","20041795552.3","n/a","United States","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"PLUS","ePlus inc.","88.65","1255921216.2","n/a","United States","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/plus",
"FBSS","Fauquier Bankshares, Inc.","18.1001","68168307.0184","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FCBC","First Community Bancshares, Inc.","27.42","466622125.86","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"GLAD","Gladstone Capital Corporation","9.23","241045788.1","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25","55000000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","21.8","623111078.6","n/a","United States","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","26.19","0","n/a","United States","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","25.4598","29278770","n/a","United States","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.7","25700000","n/a","United States","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","9.28","301843349.44","n/a","United States","2005","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINM","Gladstone Investment Corporation","25.47","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainm",
"GAINN","Gladstone Investment Corporation","25.696","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainn",
"GAINO","Gladstone Investment Corporation","25.3639","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"LAND","Gladstone Land Corporation","13.3301","177550893.4647","n/a","United States","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","26.12","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/landp",
"HMTA","HomeTown Bankshares Corporation","10.874","62755756.95","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmta",
