"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SYMX","Synthesis Energy Systems, Inc.","0.539","47108600","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"TLF","Tandy Leather Factory, Inc.","8.14","75464816.68","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TESO","Tesco Corporation","5.3","247801266.8","n/a","United States","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TCBI","Texas Capital Bancshares, Inc.","82","4067223452","n/a","United States","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.55","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.4851","152910600","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","64.0304","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","88.25","87370909009.25","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn",
"MIK","The Michaels Companies, Inc.","21.23","3842340083.12","n/a","United States","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik",
"TORM          ","TOR Minerals International Inc","7.45","26385687.35","n/a","United States","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm",
"TRCH","Torchlight Energy Resources, Inc.","1.309","78817422.915","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TBK","Triumph Bancorp, Inc.","31.325","647418083.2","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk",
"TUES","Tuesday Morning Corp.","2.35","106090935.65","n/a","United States","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"USCR","U S Concrete, Inc.","75.3","1205182749.9","n/a","United States","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"GROW","U.S. Global Investors, Inc.","2.019","30653897.547","n/a","United States","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UPL","Ultra Petroleum Corp.","8.59","1686347413.38","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/upl",
"USLM","United States Lime & Minerals, Inc.","80.08","446580214.08","n/a","United States","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"UPLD","Upland Software, Inc.","20.28","417755730.6","n/a","United States","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld",
"VEAC","Vantage Energy Acquisition Corp.","9.8","676200000","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.25","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","1.25","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veacw",
"VBTX","Veritex Holdings, Inc.","25.96","587657766.08","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/vbtx",
"VRML","Vermillion, Inc.","1.25","70205102.5","n/a","United States","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VTNR","Vertex Energy, Inc","0.73","23838248.55","n/a","United States","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vtnr",
"VNOM","Viper Energy Partners LP","17.9","2038159961.5","n/a","United States","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnom",
"WHLM","Wilhelmina International, Inc.","6.41","34496491.88","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/whlm",
"WING","Wingstop Inc.","33.96","987298737.96","n/a","United States","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wing",
"XBIT","XBiotech Inc.","4.21","149117240.12","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xbit",
"XPLR","Xplore Technologies Corp","3.6387","40044584.853","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/xplr",
"ZN","Zion Oil & Gas Inc","3.37","174945306.98","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/znwaa",
"ZIXI","Zix Corporation","4.7","259544302.4","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/zixi",
