"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SGZA","Selective Insurance Group, Inc.","25.51","0","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"SJI","South Jersey Industries, Inc.","34.26","2725349219.64","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SPH","Suburban Propane Partners, L.P.","24.34","1487245803","n/a","United States","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph",
"SLD","Sutherland Asset Management Corporation","15.9","508743396","n/a","United States","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sld",
"SLDA","Sutherland Asset Management Corporation","25.82","0","n/a","United States","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slda",
"UMH","UMH Properties, Inc.","15.01","508764625.45","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UMH^B","UMH Properties, Inc.","27.5","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^b",
"UMH^C","UMH Properties, Inc.","26.39","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^c",
"VLY.WS","Valley National Bancorp","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vly.ws",
"VLY","Valley National Bancorp","11.39","3007298670.26","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly",
"VLY^A","Valley National Bancorp","27.96","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly^a",
"VLY^B","Valley National Bancorp","26.59","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vly^b",
"VSI","Vitamin Shoppe, Inc","5.35","127275708.2","n/a","United States","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VG","Vonage Holdings Corp.","7.95","1807395254.25","n/a","United States","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"WBC","Wabco Holdings Inc.","150.14","8052181611.7","n/a","United States","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WYN","Wyndham Worldwide Corp","105.23","10816146261.41","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wyn",
"ZTS","Zoetis Inc.","64.16","31381404811.36","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/zts",
