"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ARTNA","Artesian Resources Corporation","36.92","339236798.68","n/a","United States","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"IDCC","InterDigital, Inc.","72.3","2509619904.6","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"KBLM","KBL Merger Corp. IV","9.7001","144313237.75","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.32","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","10.13","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.2","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmw",
"ISM","Navient Corporation","25.14","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","Navient Corporation","24.17","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"NAVI","Navient Corporation","14.77","4048520038.36","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/navi",
"SLM","SLM Corporation","10.89","4699561738.41","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","66.4","265600000","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"STRL","Sterling Construction Company Inc","14.92","403290688.44","n/a","United States","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"TBBK","The Bancorp, Inc.","8.16","455798383.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk",
"WBA","Walgreens Boots Alliance, Inc.","78.41","83906265467.26","n/a","United States","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wba",
"WSFS","WSFS Financial Corporation","46.1","1448372980.9","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfs",
