"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SRCE","1st Source Corporation","48.4","1255269681.6","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/srce",
"ANGI","Angie&#39;s List, Inc.","12.63","774078857.52","n/a","United States","2011","Consumer Services","Advertising","http://www.nasdaq.com/symbol/angi",
"ASMB","Assembly Biosciences, Inc.","32.54","565038845.06","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb",
"BWINA","Baldwin & Lyons, Inc.","22.5","340242007.5","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","21.55","325876233.85","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
"BASI","Bioanalytical Systems, Inc.","1.76","14500456.96","n/a","United States","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/basi",
"CLMT","Calumet Specialty Products Partners, L.P.","7.8","598491706.8","n/a","United States","2006","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/clmt",
"EMMS","Emmis Communications Corporation","3.18","39824307.06","n/a","United States","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emms",
"ECYT","Endocyte, Inc.","1.39","59179867.16","n/a","United States","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt",
"ESCA","Escalade, Incorporated","13.5","193921911","n/a","United States","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca",
"FCAP","First Capital, Inc.","34.7","115813054.4","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"THFF","First Financial Corporation Indiana","45.6","557403000","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"INBK","First Internet Bancorp","31","201920887","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.5899","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FRME","First Merchants Corporation","40.61","1994813921.89","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FSFG","First Savings Financial Group, Inc.","53.85","120756147.9","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FELE","Franklin Electric Co., Inc.","43.35","2015378477.55","n/a","United States","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"GABC","German American Bancorp, Inc.","36","825459012","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"HAYN","Haynes International, Inc.","33.07","413630697.24","n/a","United States","2007","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/hayn",
"HBNC","Horizon Bancorp (IN)","27.43","638776399.3","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HURC","Hurco Companies, Inc.","39.7","262980620.9","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"KE","Kimball Electronics, Inc.","20.8","557742785.6","n/a","United States","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","18.01","675097844.11","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/kbal",
"LKFN","Lakeland Financial Corporation","46.24","1165012314.72","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"MSFG","MainSource Financial Group, Inc.","34.22","875222833.88","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"MFSF","MutualFirst Financial Inc.","38","280492972","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"ONB","Old National Bancorp","17.45","2364760098.1","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"PATK","Patrick Industries, Inc.","79.45","1336720190.4","n/a","United States","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"SCVL","Shoe Carnival, Inc.","21.14","359797916.66","n/a","United States","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"STLD","Steel Dynamics, Inc.","33.22","7968576874.28","n/a","United States","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"FINL","The Finish Line, Inc.","9.715","390027658.11","n/a","United States","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"UCBA","United Community Bancorp","19.1","80334218","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"VRA","Vera Bradley, Inc.","8.19","294554856.96","n/a","United States","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
