"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"NSC","Norfolk Souther Corporation","130.99","37748940793.48","n/a","United States","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NVR","NVR, Inc.","2837.55","10622708931","n/a","United States","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"OMI","Owens & Minor, Inc.","28.5","1744952770.5","n/a","United States","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"PFGC","Performance Food Group Company","28.4","2955755844","n/a","United States","2015","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/pfgc",
"RST","Rosetta Stone","9.67","215500930.05","n/a","United States","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"TGNA","TEGNA Inc.","12.79","2751330429.71","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tgna",
"GCI","TEGNA Inc.","8.05","915249644.4","n/a","United States","2015","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/gci",
"AES","The AES Corporation","11.11","7335452470.28","n/a","United States","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes",
"TG","Tredegar Corporation","17.15","566467758.5","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tg",
"TREX","Trex Company, Inc.","82.79","2434530356.68","n/a","United States","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/trex",
"UVV","Universal Corporation","56.3","1425830998.5","n/a","United States","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/uvv",
