"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"JPS","Nuveen Quality Preferred Income Fund 2","10.33","2105328696.23","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/jps",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","13.35","184805999.1","n/a","United States","2004","n/a","n/a","http://www.nasdaq.com/symbol/jta",
"PFSI","PennyMac Financial Services, Inc.","17.6","413786419.2","n/a","United States","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfsi",
"PZC","PIMCO California Municipal Income Fund III","10.97","243781538.05","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/pzc",
"PFL","PIMCO Income Strategy Fund","12.13","307897391.16","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/pfl",
"PMX","PIMCO Municipal Income Fund III","11.91","390668127.9","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/pmx",
"PYN","PIMCO New York Municipal Income Fund III","10.1","57575443.9","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/pyn",
"MAV","Pioneer Municipal High Income Advantage Trust","11.58","276750651.6","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mav",
"WEA","Western Asset Bond Fund","13.97","166309357.5","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"EMD","Western Asset Emerging Markets Debt Fund Inc","15.72","954927308.64","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emd",
"EHI","Western Asset Global High Income Fund Inc","10.19","461017712.3","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/ehi",
"WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","11.33","693216238.22","n/a","United States","2004","n/a","n/a","http://www.nasdaq.com/symbol/wiw",
"WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","11.59","337881195.39","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/wia",
