"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ACHN","Achillion Pharmaceuticals, Inc.","4.11","562090196.55","n/a","United States","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/achn",
"ALBO","Albireo Pharma, Inc.","22.22","197368083.44","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/albo",
"ALXN","Alexion Pharmaceuticals, Inc.","142.85","31882012248.25","n/a","United States","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxn",
"BWFG","Bankwell Financial Group, Inc.","33.93","260733388.5","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bwfg",
"BUFF","Blue Buffalo Pet Products, Inc.","27.35","5391337817.15","n/a","United States","2015","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/buff",
"BMLA","BullMark LatAm Select Leaders ETF","34.9301","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmla",
"CARA","Cara Therapeutics, Inc.","13.07","425840008.95","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cara",
"CASM","CAS Medical Systems, Inc.","0.97","27388626.09","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/casm",
"CVO","Cenveo Inc","3.4","29175046.4","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"CSSE","Chicken Soup for the Soul Entertainment, Inc.","8.9","0","n/a","United States","2017","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/csse",
"CTWS","Connecticut Water Service, Inc.","57.35","663849190","n/a","United States","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/ctws",
"EML","Eastern Company (The)","27.3","170886206.4","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"FSAM","Fifth Street Asset Management Inc.","3.925","195995542.25","n/a","United States","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FBNK","First Connecticut Bancorp, Inc.","27.15","432913428.9","n/a","United States","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FTR","Frontier Communications Corporation","11.81","927285770","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","19","0","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftrpr",
"FCEL","FuelCell Energy, Inc.","1.72","105755474.52","n/a","United States","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"HRZN","Horizon Technology Finance Corporation","10.975","126435775.4","n/a","United States","2010","n/a","n/a","http://www.nasdaq.com/symbol/hrzn",
"DAX","Horizons DAX Germany ETF","30.61","18366000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dax",
"QYLD","Horizons NASDAQ-100 Covered Call ETF","23.75","19000000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qyld",
"III","Information Services Group, Inc.","3.75","162313612.5","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
"IBKR","Interactive Brokers Group, Inc.","44.13","18221731450.74","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"LOXO","Loxo Oncology, Inc.","86.82","2591810979.9","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo",
"MPAC","Matlin & Partners Acquisition Corporation","9.8","398125000","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mpac",
"MPACU","Matlin & Partners Acquisition Corporation","10.1","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mpacu",
"MPACW","Matlin & Partners Acquisition Corporation","0.42","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mpacw",
"NXTD","NXT-ID Inc.","2.3","34773628.7","n/a","United States","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.25","0","n/a","United States","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"OXLC","Oxford Lane Capital Corp.","10.17","245310071.67","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCM","Oxford Lane Capital Corp.","25.3775","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcm",
"OXLCO","Oxford Lane Capital Corp.","25.3341","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"PNBK","Patriot National Bancorp Inc.","16.55","64447818.4","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PBBI","PB Bancorp, Inc.","10.5","82227274.5","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbbi",
"PBCT","People&#39;s United Financial, Inc.","17.385","5990341922.295","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbct",
"PBCTP","People&#39;s United Financial, Inc.","26.82","0","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbctp",
"PRPO","Precipio, Inc.","1.85","11854541","n/a","United States","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/prpo",
"PNRG","PrimeEnergy Corporation","47","102902035","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pnrg",
"ROLL","RBC Bearings Incorporated","120.18","2914156968.42","n/a","United States","2005","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"SAL","Salisbury Bancorp, Inc.","46.845","130466416.77","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SIFI","SI Financial Group, Inc.","15","183477675","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SLGN","Silgan Holdings Inc.","28.99","3198049939.76","n/a","United States","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SSNC","SS&C Technologies Holdings, Inc.","38.59","7927436882.88","n/a","United States","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc",
"CHEF","The Chefs&#39; Warehouse, Inc.","18.9","498215358.9","n/a","United States","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"PCLN","The Priceline Group Inc. ","1862.13","91354271050.47","n/a","United States","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"SMPL","The Simply Good Foods Company","11.37","802295625","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/smpl",
"SMPLW","The Simply Good Foods Company","2.29","0","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/smplw",
"TICC","TICC Capital Corp.","6.74","346971216.66","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TICCL","TICC Capital Corp.","26","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ticcl",
"TACT","TransAct Technologies Incorporated","9.9","72902877.3","n/a","United States","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"UBNK","United Financial Bancorp, Inc. ","17.53","890382760.79","n/a","United States","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ubnk",
"UNFI","United Natural Foods, Inc.","43.02","2177758440","n/a","United States","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"VRTS","Virtus Investment Partners, Inc.","115.55","834029269.4","n/a","United States","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","103","0","n/a","United States","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrtsp",
