"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","11.78","69023402.16","n/a","United States","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"RTNB","root9B Holdings, Inc. ","1.45","8845398.75","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rtnb",
"RGLD","Royal Gold, Inc.","89.66","5858702155.04","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"SNDE","Sundance Energy Australia Limited","4.3","53889728.5","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/snde",
"TTEC","TeleTech Holdings, Inc.","40.45","1854326293.5","n/a","United States","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec",
"TELL","Tellurian Inc.","10.84","2285716275.4","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tell",
"FITS","The Health and Fitness ETF","26.1","2610026.1","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fits",
"OLD","The Long-Term Care ETF","25.87","2587025.87","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/old",
"SLIM","The Obesity ETF","28.5","2850028.5","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slim",
"ORG","The Organics ETF","30.5344","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/org",
"USEG","U.S. Energy Corp.","0.78","4784914.68","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"WLB","Westmoreland Coal Company","2.35","44044036.05","n/a","United States","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WWR","Westwater Resources, Inc.","1.4","34948683","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wwr",
"ZAIS","ZAIS Group Holdings, Inc.","3.73","54759316.86","n/a","United States","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/zais",
