"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SXI","Standex International Corporation","102.6","1310829809.4","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sxi",
"UTL","UNITIL Corporation","48.85","689544617.5","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"WTM","White Mountains Insurance Group, Ltd.","842.87","3655211113.75","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wtm",
