"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"BKH","Black Hills Corporation","68.6","3668432677","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bkh",
"BKHU","Black Hills Corporation","74.9","0","n/a","United States","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bkhu",
"GWB","Great Western Bancorp, Inc.","38.57","2266434796.29","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gwb",
"NWE","NorthWestern Corporation","57.75","2799226064.25","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"INN^D","Summit Hotel Properties, Inc.","25.471","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^d",
"INN","Summit Hotel Properties, Inc.","15.36","1601517895.68","n/a","United States","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn",
"INN^B","Summit Hotel Properties, Inc.","25.51","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^b",
"INN^C","Summit Hotel Properties, Inc.","25.5917","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^c",
