"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"FMCI","Forum Merger Corporation","9.7","216867750","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmci",
"FMCIR","Forum Merger Corporation","0.39","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmcir",
"FMCIU","Forum Merger Corporation","10.25","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger Corporation","0.331","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciw",
"FEIM","Frequency Electronics, Inc.","8.59","74987968.38","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FSBC","FSB Bancorp, Inc.","15.61","30292578.68","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FSNN","Fusion Telecommunications International, Inc.","2.63","59189109.95","n/a","United States","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fsnn",
"FOANC","Gabelli NextShares Trust","100.1","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foanc",
"MOGLC","Gabelli NextShares Trust","100.04","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/moglc",
"GARS","Garrison Capital Inc.","8.39","134654063.28","n/a","United States","2013","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"ROCK","Gibraltar Industries, Inc.","29.6","935393063.2","n/a","United States","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIII","G-III Apparel Group, LTD.","28.21","1375468398.85","n/a","United States","1989","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GLBR","Global Brokerage, Inc.","1.5394","9457003.717","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/glbr",
