"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"MCRN","Milacron Holdings Corp.","16.34","1131415015.3","n/a","United States","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mcrn",
"MPLX","MPLX LP","34.19","15316563968.03","n/a","United States","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mplx",
"MYE","Myers Industries, Inc.","20","605101980","n/a","United States","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/mye",
"NC","NACCO Industries, Inc.","83.8","572916800.8","n/a","United States","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc",
"NCR","NCR Corporation","36.53","4438395000","n/a","United States","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"OMN","OMNOVA Solutions Inc.","9.1","408694586.3","n/a","United States","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"OI","Owens-Illinois, Inc.","24.28","3954627968.88","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"PH","Parker-Hannifin Corporation","177.11","23578642964.96","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ph",
"POL","PolyOne Corporation","39.06","3194777396.16","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pol",
"PG","Procter & Gamble Company (The)","92.24","235213312575.2","n/a","United States","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/pg",
"PGR","Progressive Corporation (The)","47.98","27919562000","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/pgr",
"REX","REX American Resources Corporation","94.07","617735959.83","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rex",
"RPM","RPM International Inc.","50.97","6806321000.25","n/a","United States","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm",
"SMG","Scotts Miracle-Gro Company (The)","96.63","5644280440.32","n/a","United States","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SHW","Sherwin-Williams Company (The)","349.76","32671140709.44","n/a","United States","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"STE","STERIS plc","87.04","7418464721.92","n/a","United States","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste",
"SRI","Stoneridge, Inc.","18.62","524508399.94","n/a","United States","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"TDC","Teradata Corporation","32.97","4154220000","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc",
"THO","Thor Industries, Inc.","114.94","6044239552.54","n/a","United States","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/tho",
"TKR","Timken Company (The)","49.1","3822090318","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tkr",
"TMST","Timken Steel Corporation","15.45","686366049.15","n/a","United States","2014","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tmst",
"TSQ","Townsquare Media, Inc.","10.06","185893347.84","n/a","United States","2014","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tsq",
"TDG","Transdigm Group Incorporated","260.4","13517503053.6","n/a","United States","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/tdg",
"VNTV","Vantiv, Inc.","71.93","14208843027.56","n/a","United States","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"WPG^I","Washington Prime Group Inc.","25.84","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i",
"WPG","Washington Prime Group Inc.","8.12","1508407788.72","n/a","United States","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","25.4343","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h",
"HCN^I","Welltower Inc.","64.6","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^i",
"HCN","Welltower Inc.","70.96","26175631487.6","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"WOR","Worthington Industries, Inc.","51.21","3228325974.09","n/a","United States","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
