"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"AJX","Great Ajax Corp.","14.2","259125916.8","n/a","United States","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","25.85","0","n/a","United States","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajxa",
"GBX","Greenbrier Companies, Inc. (The)","45.55","1298301993.4","n/a","United States","1994","Capital Goods","Railroads","http://www.nasdaq.com/symbol/gbx",
"LAD","Lithia Motors, Inc.","116.44","2913672647.32","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"NKE","Nike, Inc.","53.24","87387806391.16","n/a","United States","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke",
"NWN","Northwest Natural Gas Company","65.1","1865919115.2","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"POR","Portland General Electric Company","45.58","4059471484.8","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/por",
