"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ATU","Actuant Corporation","26.85","1602839882.25","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atu",
"LNT","Alliant Energy Corporation","41.73","9642234661.41","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"APAM","Artisan Partners Asset Management Inc.","31.65","2392360105.05","n/a","United States","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam",
"ASB^C","Associated Banc-Corp","26.69","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c",
"ASB^D","Associated Banc-Corp","25.6","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^d",
"ASB","Associated Banc-Corp","23.5","3556560194.5","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb",
"BMI","Badger Meter, Inc.","48.35","1407619932.2","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"BMS","Bemis Company, Inc.","47.35","4299593217.05","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bms",
"BRC","Brady Corporation","36.8","1890881262.4","n/a","United States","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/brc",
"BGG","Briggs & Stratton Corporation","22.69","970130191.12","n/a","United States","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bgg",
"PLOW","Douglas Dynamics, Inc.","38.05","859583630.85","n/a","United States","2010","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/plow",
"GDI","Gardner Denver Holdings, Inc.","26.28","5149677637.44","n/a","United States","2017","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gdi",
"GNRC","Generac Holdlings Inc.","45.38","2820414875.9","n/a","United States","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"HOG","Harley-Davidson, Inc.","48.24","8229483359.28","n/a","United States","n/a","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/hog",
"KSS","Kohl&#39;s Corporation","46.07","7766474334.48","n/a","United States","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/kss",
"MTW","Manitowoc Company, Inc. (The)","8.57","1204992768.68","n/a","United States","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MAN","ManpowerGroup","115.86","7731848742.6","n/a","United States","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MCS","Marcus Corporation (The)","27.35","760863817.3","n/a","United States","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/mcs",
"MTG","MGIC Investment Corporation","12.02","4454150444.02","n/a","United States","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg",
"MOD","Modine Manufacturing Company","18.2","912233704.2","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod",
"NPK","National Presto Industries, Inc.","102.65","714961663.95","n/a","United States","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk",
"OSK","Oshkosh Corporation","79.72","5965405109.24","n/a","United States","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"QUAD","Quad Graphics, Inc","22.58","1175094337.82","n/a","United States","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"RBC","Regal Beloit Corporation","78.75","3512002803.75","n/a","United States","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/rbc",
"REVG","REV Group, Inc.","27.84","1778143444.8","n/a","United States","2017","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/revg",
"RRTS","Roadrunner Transportation Systems, Inc","8.51","326278565.57","n/a","United States","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"ROK","Rockwell Automation, Inc.","177.55","22790173829.4","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"SNDR","Schneider National, Inc.","24.38","4311393088.2","n/a","United States","2017","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/sndr",
"SXT","Sensient Technologies Corporation","76.8","3368934604.8","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"AOS","Smith (A.O.) Corporation","59.55","10274693460.15","n/a","United States","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SNA","Snap-On Incorporated","149.32","8598510969.92","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"SPE^B","Special Opportunities Fund Inc.","25.59","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe^b",
"SPE","Special Opportunities Fund Inc.","15.62","132903551","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe",
"WEC","WEC Energy Group, Inc.","63.61","20073825681.31","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"YELP","Yelp Inc.","43.42","3551906406.88","n/a","United States","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/yelp",
