"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ALIM","Alimera Sciences, Inc.","1.38","95289833.52","n/a","United States","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alim",
"AMSWA","American Software, Inc.","10.8","321059419.2","n/a","United States","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amswa",
"ABCB","Ameris Bancorp","45.4","1690109023.4","n/a","United States","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/abcb",
"ARRS","ARRIS International plc","28.16","5281025756.16","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"AAME","Atlantic American Corporation","3.3","67532595.9","n/a","United States","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACBI","Atlantic Capital Bancshares, Inc.","17.95","460626276.45","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/acbi",
"ACFC","Atlantic Coast Financial Corporation","8.779","136546011.311","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATLC","Atlanticus Holdings Corporation","2.433","37573753.272","n/a","United States","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"CHFN","Charter Financial Corp.","17.3","261445073.6","n/a","United States","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CTRN","Citi Trends, Inc.","19.01","261250837.11","n/a","United States","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ctrn",
"CLSD","Clearside Biomedical, Inc.","8.295","210166118.19","n/a","United States","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsd",
"CBAN","Colony Bankcorp, Inc.","13.35","112664094.3","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cban",
"CFBI","Community First Bancshares, Inc.","13.39","100937167.5","n/a","United States","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbi",
"CCUR","Concurrent Computer Corporation","6.08","59909650.88","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ccur",
"CMLS","Cumulus Media Inc.","0.34","9964167.16","n/a","United States","1998","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cmls",
"DLHC","DLH Holdings Corp.","6.11","70874631.36","n/a","United States","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/dlhc",
"EBIX","Ebix, Inc.","61.65","1939018327.65","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ebix",
"LION","Fidelity Southern Corporation","22.53","601665452.4","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"HDS","HD Supply Holdings, Inc.","34.92","6517683592.92","n/a","United States","2013","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hds",
"TILE","Interface, Inc.","21.425","1318921543.1","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"INAP","Internap Corporation","4.14","344878444.08","n/a","United States","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"LAMR","Lamar Advertising Company","64.79","6351604330.06","n/a","United States","1996","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lamr",
"MANH","Manhattan Associates, Inc.","44.54","3069994371.74","n/a","United States","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"MDVX","Medovex Corp.","1.1599","24268163.1766","n/a","United States","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvx",
"MDVXW","Medovex Corp.","0.2","0","n/a","United States","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvxw",
"MRDN","Meridian Waste Solutions, Inc","1.34","13621866.48","n/a","United States","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdn",
"MRDNW","Meridian Waste Solutions, Inc","0.14","0","n/a","United States","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdnw",
"MDXG","MiMedx Group, Inc","12.63","1420496478.9","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg",
"MMDM","Modern Media Acquisition Corp.","9.77","252798750","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdm",
"MMDMR","Modern Media Acquisition Corp.","0.415","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmr",
"MMDMU","Modern Media Acquisition Corp.","10.4","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmu",
"MMDMW","Modern Media Acquisition Corp.","0.5399","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmw",
"NMRX","Numerex Corp.","3.84","75552491.52","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"WRLS","Pensare Acquisition Corp.","9.69","376093125","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/wrls",
"WRLSR","Pensare Acquisition Corp.","0.4598","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/wrlsr",
"WRLSU","Pensare Acquisition Corp.","10.32","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/wrlsu",
"WRLSW","Pensare Acquisition Corp.","0.48","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/wrlsw",
"PESI","Perma-Fix Environmental Services, Inc.","3.95","46270015.6","n/a","United States","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/pesi",
"PRGX","PRGX Global, Inc.","6.9","154470231","n/a","United States","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"MARK","Remark Holdings, Inc.","3.66","82911158.52","n/a","United States","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"SAIA","Saia, Inc.","60.95","1551201819.05","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SCWX","SecureWorks Corp.","12.56","1018298885.12","n/a","United States","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/scwx",
"STBZ","State Bank Financial Corporation.","27.61","1075877185.79","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz",
"STRM","Streamline Health Solutions, Inc.","1.4","27984208","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"UCBI","United Community Banks, Inc.","26.74","1898078119.98","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
